id,text,original_label,label,question,A,B,C,D,E,F
672,Snowed in the Canadian Rockies,"['0', '0', '8', '21', '11', '6']","[0.0, 0.0, 0.17391304347826086, 0.45652173913043476, 0.2391304347826087, 0.13043478260869565]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
777,Rare optimism as North Korea talks reach crossroads,"['2', '3', '5', '52', '29', '4']","[0.021052631578947368, 0.031578947368421054, 0.05263157894736842, 0.5473684210526316, 0.30526315789473685, 0.042105263157894736]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
748,'We lit our last candle yesterday',"['2', '0', '10', '0', '32', '0']","[0.045454545454545456, 0.0, 0.22727272727272727, 0.0, 0.7272727272727273, 0.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1462,Who is Prince Frederic von Anhalt?,"['0', '0', '0', '3', '0', '11']","[0.0, 0.0, 0.0, 0.21428571428571427, 0.0, 0.7857142857142857]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1116,"Planned cesareans not risk-free, group warns","['0', '0', '61', '0', '15', '11']","[0.0, 0.0, 0.7011494252873564, 0.0, 0.1724137931034483, 0.12643678160919541]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
582,Israelis retaliate after attack by Lebanese Army,"['48', '13', '53', '0', '40', '0']","[0.3116883116883117, 0.08441558441558442, 0.34415584415584416, 0.0, 0.2597402597402597, 0.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1033,Pakistan-India peace talks planned despite bombings,"['4', '4', '24', '58', '18', '22']","[0.03076923076923077, 0.03076923076923077, 0.18461538461538463, 0.4461538461538462, 0.13846153846153847, 0.16923076923076924]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
586,Visitors to Eiffel Tower climb to record in 2006,"['0', '0', '0', '43', '0', '40']","[0.0, 0.0, 0.0, 0.5180722891566265, 0.0, 0.4819277108433735]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
560,Really?: The claim: the back seat of a car is the safest place to sit,"['0', '0', '6', '23', '0', '44']","[0.0, 0.0, 0.0821917808219178, 0.3150684931506849, 0.0, 0.6027397260273972]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
790,Experts: Fear likely shackled boy,"['0', '0', '57', '0', '26', '13']","[0.0, 0.0, 0.59375, 0.0, 0.2708333333333333, 0.13541666666666666]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
891,Congressman rebukes U.S. allies for lack of support in Afghanistan ,"['61', '15', '4', '0', '23', '0']","[0.5922330097087378, 0.14563106796116504, 0.038834951456310676, 0.0, 0.22330097087378642, 0.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1054,Sarkozy comfort zone offers a royal opportunity,"['0', '0', '0', '41', '0', '14']","[0.0, 0.0, 0.0, 0.7454545454545455, 0.0, 0.2545454545454545]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
868,Did NASA accidentally kill life on Mars?,"['22', '17', '14', '0', '38', '62']","[0.1437908496732026, 0.1111111111111111, 0.0915032679738562, 0.0, 0.24836601307189543, 0.40522875816993464]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
703,Ingredient in male sweat raises women's hormone levels,"['0', '12', '0', '17', '0', '54']","[0.0, 0.14457831325301204, 0.0, 0.20481927710843373, 0.0, 0.6506024096385542]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
899,Bear cub returned to the wilderness,"['0', '0', '3', '54', '0', '12']","[0.0, 0.0, 0.043478260869565216, 0.782608695652174, 0.0, 0.17391304347826086]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
626,Prehistoric Romeo and Juliet discovered,"['5', '0', '0', '62', '16', '72']","[0.03225806451612903, 0.0, 0.0, 0.4, 0.1032258064516129, 0.4645161290322581]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1264,Jones faces Europe meetings snub,"['4', '2', '6', '0', '21', '9']","[0.09523809523809523, 0.047619047619047616, 0.14285714285714285, 0.0, 0.5, 0.21428571428571427]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
548,Sarkozy heads for clash in cartoons row,"['30', '13', '8', '0', '2', '9']","[0.4838709677419355, 0.20967741935483872, 0.12903225806451613, 0.0, 0.03225806451612903, 0.14516129032258066]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1387,Messi makes Barcelona squad return,"['0', '0', '0', '14', '13', '13']","[0.0, 0.0, 0.0, 0.35, 0.325, 0.325]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1434,Ancient coin shows Cleopatra was no beauty,"['0', '0', '0', '0', '0', '60']","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1170,'Ronnie' and Eto'o hug and make up,"['0', '0', '0', '52', '0', '8']","[0.0, 0.0, 0.0, 0.8666666666666667, 0.0, 0.13333333333333333]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
516,Asian nations urge Myanmar reform,"['0', '0', '0', '17', '0', '19']","[0.0, 0.0, 0.0, 0.4722222222222222, 0.0, 0.5277777777777778]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
779,China's 'nightmare scenario',"['0', '0', '65', '0', '0', '16']","[0.0, 0.0, 0.8024691358024691, 0.0, 0.0, 0.19753086419753085]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
787,Maggie Gyllenhaal's Globes babysitter: Mom,"['0', '0', '0', '33', '0', '4']","[0.0, 0.0, 0.0, 0.8918918918918919, 0.0, 0.10810810810810811]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
972,Underarm bowls them over,"['0', '5', '0', '6', '0', '14']","[0.0, 0.2, 0.0, 0.24, 0.0, 0.56]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
876,China says rich countries should take lead on global warming,"['12', '14', '10', '10', '20', '3']","[0.17391304347826086, 0.2028985507246377, 0.14492753623188406, 0.14492753623188406, 0.2898550724637681, 0.043478260869565216]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1151,Cool millions for YouTube founders,"['0', '0', '0', '67', '0', '18']","[0.0, 0.0, 0.0, 0.788235294117647, 0.0, 0.21176470588235294]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
988,Rescued boys parents hail 'miracle',"['0', '0', '11', '73', '10', '17']","[0.0, 0.0, 0.0990990990990991, 0.6576576576576577, 0.09009009009009009, 0.15315315315315314]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
658,Rig-threat cargo ship towed ashore,"['0', '0', '37', '10', '19', '11']","[0.0, 0.0, 0.4805194805194805, 0.12987012987012986, 0.24675324675324675, 0.14285714285714285]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1072,House passes anti-terrorism measure Manila,"['2', '2', '5', '49', '1', '15']","[0.02702702702702703, 0.02702702702702703, 0.06756756756756757, 0.6621621621621622, 0.013513513513513514, 0.20270270270270271]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
592,Palestinian factions to resume talks,"['0', '0', '0', '41', '2', '26']","[0.0, 0.0, 0.0, 0.5942028985507246, 0.028985507246376812, 0.37681159420289856]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
792,"Freed Muslim terror suspect says Britain is ""police state""","['17', '21', '61', '0', '12', '0']","[0.15315315315315314, 0.1891891891891892, 0.5495495495495496, 0.0, 0.10810810810810811, 0.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1002,Iraqi sunni lands show new oil and gas promise,"['5', '7', '17', '48', '0', '21']","[0.05102040816326531, 0.07142857142857142, 0.17346938775510204, 0.4897959183673469, 0.0, 0.21428571428571427]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
554,A police state? The issues,"['15', '5', '46', '0', '8', '0']","[0.20270270270270271, 0.06756756756756757, 0.6216216216216216, 0.0, 0.10810810810810811, 0.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
956,"Asia near pact on energy, security","['0', '0', '3', '36', '0', '7']","[0.0, 0.0, 0.06521739130434782, 0.782608695652174, 0.0, 0.15217391304347827]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1344,Putin: U.S. force fostering nuke ambitions,"['27', '0', '43', '0', '13', '11']","[0.2872340425531915, 0.0, 0.4574468085106383, 0.0, 0.13829787234042554, 0.11702127659574468]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1263,Singer on Cowell: Glad he was mean,"['0', '4', '0', '20', '2', '8']","[0.0, 0.11764705882352941, 0.0, 0.5882352941176471, 0.058823529411764705, 0.23529411764705882]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
670,Republicans plan to block Iraq debate,"['60', '17', '0', '0', '37', '7']","[0.49586776859504134, 0.14049586776859505, 0.0, 0.0, 0.30578512396694213, 0.05785123966942149]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
515,Dance movie takes over No. 1,"['0', '0', '0', '56', '0', '37']","[0.0, 0.0, 0.0, 0.6021505376344086, 0.0, 0.3978494623655914]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
732,Hackers strike at key Internet servers,"['38', '23', '36', '0', '18', '22']","[0.2773722627737226, 0.1678832116788321, 0.26277372262773724, 0.0, 0.13138686131386862, 0.16058394160583941]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
896,Sea search for missing Microsoft scientist,"['0', '0', '29', '0', '48', '16']","[0.0, 0.0, 0.3118279569892473, 0.0, 0.5161290322580645, 0.17204301075268819]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1291,Gronholm takes a commanding lead,"['0', '0', '0', '37', '0', '6']","[0.0, 0.0, 0.0, 0.8604651162790697, 0.0, 0.13953488372093023]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1022,Believing scripture but playing by science's rules,"['0', '0', '0', '8', '0', '26']","[0.0, 0.0, 0.0, 0.23529411764705882, 0.0, 0.7647058823529411]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1482,Study: More kids exposed to online porn,"['35', '64', '44', '0', '28', '12']","[0.1912568306010929, 0.34972677595628415, 0.24043715846994534, 0.0, 0.15300546448087432, 0.06557377049180328]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1448,World's oldest newspaper now exists only online,"['0', '0', '4', '26', '30', '33']","[0.0, 0.0, 0.043010752688172046, 0.27956989247311825, 0.3225806451612903, 0.3548387096774194]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1180,"Rowling 'heartbroken,' 'euphoric' at 'Potter's' end","['0', '0', '2', '22', '44', '15']","[0.0, 0.0, 0.024096385542168676, 0.26506024096385544, 0.5301204819277109, 0.18072289156626506]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
857,Ballerina sparks anti-fascist row,"['34', '17', '31', '17', '16', '24']","[0.2446043165467626, 0.1223021582733813, 0.22302158273381295, 0.1223021582733813, 0.11510791366906475, 0.17266187050359713]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
569,"Seahawks, Bears vie for shot at NFL title","['0', '0', '8', '32', '0', '5']","[0.0, 0.0, 0.17777777777777778, 0.7111111111111111, 0.0, 0.1111111111111111]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
799,"In clue to addiction, brain injury halts smoking","['0', '0', '11', '4', '15', '47']","[0.0, 0.0, 0.14285714285714285, 0.05194805194805195, 0.19480519480519481, 0.6103896103896104]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
920,Dozens killed in Baghdad bombing,"['17', '2', '67', '0', '92', '15']","[0.08808290155440414, 0.010362694300518135, 0.3471502590673575, 0.0, 0.47668393782383417, 0.07772020725388601]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1443,"Tourist spot resists gravity, but not progress","['0', '0', '4', '8', '17', '3']","[0.0, 0.0, 0.125, 0.25, 0.53125, 0.09375]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
849,French right nominates Sarkozy,"['0', '0', '13', '25', '5', '7']","[0.0, 0.0, 0.26, 0.5, 0.1, 0.14]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
835,'Bookworm Adventures' wordsmith's joy,"['0', '0', '0', '76', '0', '5']","[0.0, 0.0, 0.0, 0.9382716049382716, 0.0, 0.06172839506172839]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1034,"Czechs, Poles get missile warning","['11', '4', '68', '0', '6', '23']","[0.09821428571428571, 0.03571428571428571, 0.6071428571428571, 0.0, 0.05357142857142857, 0.20535714285714285]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
917,Heavy snow causes travel chaos and shuts schools,"['4', '0', '44', '9', '39', '19']","[0.034782608695652174, 0.0, 0.3826086956521739, 0.0782608695652174, 0.3391304347826087, 0.16521739130434782]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1067,Catholic archbishop outlines Anglican merger hopes,"['0', '0', '0', '26', '0', '19']","[0.0, 0.0, 0.0, 0.5777777777777777, 0.0, 0.4222222222222222]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
973,At least 130 die as blast levels Baghdad market,"['24', '17', '69', '0', '90', '17']","[0.11059907834101383, 0.07834101382488479, 0.31797235023041476, 0.0, 0.4147465437788018, 0.07834101382488479]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1179,Jakarta begins disinfection,"['0', '0', '18', '44', '6', '11']","[0.0, 0.0, 0.22784810126582278, 0.5569620253164557, 0.0759493670886076, 0.13924050632911392]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1218,Research supports medicinal marijuana,"['0', '0', '3', '32', '4', '60']","[0.0, 0.0, 0.030303030303030304, 0.32323232323232326, 0.04040404040404041, 0.6060606060606061]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1487,"Roddick, Murray score in San Jose","['0', '0', '0', '27', '0', '7']","[0.0, 0.0, 0.0, 0.7941176470588235, 0.0, 0.20588235294117646]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
